ENSEMBL	SYMBOL	GENENAME	GO	EVIDENCE	ONTOLOGY	PATH
FBgn0037884	Arfip	Arfaptin	GO:0032588	ISS	CC	NA
FBgn0037884	Arfip	Arfaptin	GO:0034315	IBA	BP	NA
FBgn0037884	Arfip	Arfaptin	GO:0034452	IPI	MF	NA
FBgn0037884	Arfip	Arfaptin	GO:0045887	IMP	BP	NA
FBgn0037884	Arfip	Arfaptin	GO:0048149	IMP	BP	NA
FBgn0037884	Arfip	Arfaptin	GO:0070273	ISS	MF	NA
FBgn0039385	CG5913	uncharacterized protein	GO:0003723	ISS	MF	NA
FBgn0039385	CG5913	uncharacterized protein	GO:0005634	ISS	CC	NA
FBgn0039385	CG5913	uncharacterized protein	GO:0005737	ISS	CC	NA
FBgn0039385	CG5913	uncharacterized protein	GO:0008150	ND	BP	NA
FBgn0039385	CG5913	uncharacterized protein	GO:0072669	IBA	CC	NA
FBgn0032603	CG17928	uncharacterized protein	GO:0005739	IBA	CC	NA
FBgn0032603	CG17928	uncharacterized protein	GO:0006629	IEA	BP	NA
FBgn0032603	CG17928	uncharacterized protein	GO:0016491	IEA	MF	NA
FBgn0034418	CG15118	uncharacterized protein	GO:0005737	HDA	CC	NA
FBgn0034418	CG15118	uncharacterized protein	GO:0005737	IBA	CC	NA
FBti0019110	NA	NA	NA	NA	NA	NA
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0000082	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0002052	IGI	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0002052	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0003924	IBA	MF	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0003924	IDA	MF	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0003924	IEA	MF	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0005525	IBA	MF	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0005525	IEA	MF	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0005886	IBA	CC	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0007165	IEA	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0007264	IBA	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0007430	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0008286	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0010506	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0010507	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0016020	IEA	CC	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0019003	IBA	MF	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0030307	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0033500	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0035264	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0042594	IEP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0042632	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0045176	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0045727	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0045793	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0045887	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0055088	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:0090070	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:1902669	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:1903940	IDA	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:1903940	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:1904263	IDA	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:1904263	IMP	BP	04150
FBgn0041191	Rheb	Ras homolog enriched in brain	GO:1904503	IMP	BP	04150
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0008527	IEA	MF	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0008527	NAS	MF	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0016020	IEA	CC	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0016020	NAS	CC	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0033041	IBA	MF	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0033041	IMP	MF	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0050909	NAS	BP	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0050912	IEA	BP	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0050916	IBA	BP	NA
FBgn0035167	Gr61a	Gustatory receptor 61a	GO:0050916	IMP	BP	NA
FBgn0032422	atilla	atilla	GO:0003674	ND	MF	NA
FBgn0032422	atilla	atilla	GO:0005575	ND	CC	NA
FBgn0032422	atilla	atilla	GO:0008150	ND	BP	NA
FBgn0032422	atilla	atilla	GO:0030431	IEA	BP	NA
FBgn0032422	atilla	atilla	GO:0032222	IEA	BP	NA
FBgn0032422	atilla	atilla	GO:1903818	IEA	BP	NA
FBgn0060296	pain	painless	GO:0005216	IEA	MF	NA
FBgn0060296	pain	painless	GO:0005216	TAS	MF	NA
FBgn0060296	pain	painless	GO:0005227	IDA	MF	NA
FBgn0060296	pain	painless	GO:0005262	IDA	MF	NA
FBgn0060296	pain	painless	GO:0005262	ISS	MF	NA
FBgn0060296	pain	painless	GO:0005886	HDA	CC	NA
FBgn0060296	pain	painless	GO:0006811	IEA	BP	NA
FBgn0060296	pain	painless	GO:0006816	ISS	BP	NA
FBgn0060296	pain	painless	GO:0007620	IMP	BP	NA
FBgn0060296	pain	painless	GO:0007631	IMP	BP	NA
FBgn0060296	pain	painless	GO:0007638	IMP	BP	NA
FBgn0060296	pain	painless	GO:0008016	IMP	BP	NA
FBgn0060296	pain	painless	GO:0008049	IMP	BP	NA
FBgn0060296	pain	painless	GO:0009408	IMP	BP	NA
FBgn0060296	pain	painless	GO:0009408	TAS	BP	NA
FBgn0060296	pain	painless	GO:0009612	NAS	BP	NA
FBgn0060296	pain	painless	GO:0016020	IEA	CC	NA
FBgn0060296	pain	painless	GO:0016020	NAS	CC	NA
FBgn0060296	pain	painless	GO:0019233	IMP	BP	NA
FBgn0060296	pain	painless	GO:0034704	IDA	CC	NA
FBgn0060296	pain	painless	GO:0035179	IMP	BP	NA
FBgn0060296	pain	painless	GO:0042048	IMP	BP	NA
FBgn0060296	pain	painless	GO:0045924	IMP	BP	NA
FBgn0060296	pain	painless	GO:0048060	IMP	BP	NA
FBgn0060296	pain	painless	GO:0048266	IMP	BP	NA
FBgn0060296	pain	painless	GO:0050960	IDA	BP	NA
FBgn0060296	pain	painless	GO:0050960	IMP	BP	NA
FBgn0060296	pain	painless	GO:0050965	IMP	BP	NA
FBgn0060296	pain	painless	GO:0050966	IMP	BP	NA
FBgn0060296	pain	painless	GO:0050974	TAS	BP	NA
FBgn0060296	pain	painless	GO:0055085	IEA	BP	NA
FBgn0060296	pain	painless	GO:0070588	IDA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0002116	IBA	CC	NA
FBgn0025740	PlexB	Plexin B	GO:0005515	IPI	MF	NA
FBgn0025740	PlexB	Plexin B	GO:0005886	HDA	CC	NA
FBgn0025740	PlexB	Plexin B	GO:0007162	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0007411	IDA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0007411	IGI	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0007411	IMP	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0008045	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0008045	IMP	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0008360	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0017154	IBA	MF	NA
FBgn0025740	PlexB	Plexin B	GO:0017154	IEA	MF	NA
FBgn0025740	PlexB	Plexin B	GO:0030334	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0030425	IDA	CC	NA
FBgn0025740	PlexB	Plexin B	GO:0043087	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0050772	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0070593	IMP	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0071526	IEA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0071678	IMP	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0097374	IBA	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0097374	IGI	BP	NA
FBgn0025740	PlexB	Plexin B	GO:0097374	IMP	BP	NA
FBgn0025740	PlexB	Plexin B	GO:1902287	IBA	BP	NA
FBgn0250757	kumpel	kin of rumpel	GO:0005886	ISM	CC	NA
FBgn0250757	kumpel	kin of rumpel	GO:0006814	IBA	BP	NA
FBgn0250757	kumpel	kin of rumpel	GO:0015293	IBA	MF	NA
FBgn0250757	kumpel	kin of rumpel	GO:0015370	IGI	MF	NA
FBgn0250757	kumpel	kin of rumpel	GO:0016020	IEA	CC	NA
FBgn0250757	kumpel	kin of rumpel	GO:0022857	IEA	MF	NA
FBgn0250757	kumpel	kin of rumpel	GO:0055085	IEA	BP	NA
FBgn0250757	kumpel	kin of rumpel	GO:0071702	IGI	BP	NA
FBgn0033844	bbc	bb in a boxcar	GO:0004142	IBA	MF	00564
FBgn0033844	bbc	bb in a boxcar	GO:0004142	IBA	MF	00565
FBgn0033844	bbc	bb in a boxcar	GO:0004142	IBA	MF	01100
FBgn0033844	bbc	bb in a boxcar	GO:0004307	IBA	MF	00564
FBgn0033844	bbc	bb in a boxcar	GO:0004307	IBA	MF	00565
FBgn0033844	bbc	bb in a boxcar	GO:0004307	IBA	MF	01100
FBgn0033844	bbc	bb in a boxcar	GO:0005783	IDA	CC	00564
FBgn0033844	bbc	bb in a boxcar	GO:0005783	IDA	CC	00565
FBgn0033844	bbc	bb in a boxcar	GO:0005783	IDA	CC	01100
FBgn0033844	bbc	bb in a boxcar	GO:0005789	IBA	CC	00564
FBgn0033844	bbc	bb in a boxcar	GO:0005789	IBA	CC	00565
FBgn0033844	bbc	bb in a boxcar	GO:0005789	IBA	CC	01100
FBgn0033844	bbc	bb in a boxcar	GO:0005794	IBA	CC	00564
FBgn0033844	bbc	bb in a boxcar	GO:0005794	IBA	CC	00565
FBgn0033844	bbc	bb in a boxcar	GO:0005794	IBA	CC	01100
FBgn0033844	bbc	bb in a boxcar	GO:0006646	IBA	BP	00564
FBgn0033844	bbc	bb in a boxcar	GO:0006646	IBA	BP	00565
FBgn0033844	bbc	bb in a boxcar	GO:0006646	IBA	BP	01100
FBgn0033844	bbc	bb in a boxcar	GO:0008654	IEA	BP	00564
FBgn0033844	bbc	bb in a boxcar	GO:0008654	IEA	BP	00565
FBgn0033844	bbc	bb in a boxcar	GO:0008654	IEA	BP	01100
FBgn0033844	bbc	bb in a boxcar	GO:0016020	IEA	CC	00564
FBgn0033844	bbc	bb in a boxcar	GO:0016020	IEA	CC	00565
FBgn0033844	bbc	bb in a boxcar	GO:0016020	IEA	CC	01100
FBgn0033844	bbc	bb in a boxcar	GO:0016780	IEA	MF	00564
FBgn0033844	bbc	bb in a boxcar	GO:0016780	IEA	MF	00565
FBgn0033844	bbc	bb in a boxcar	GO:0016780	IEA	MF	01100
FBgn0040373	CG3038	uncharacterized protein	GO:0006486	IEA	BP	NA
FBgn0040373	CG3038	uncharacterized protein	GO:0006493	IBA	BP	NA
FBgn0040373	CG3038	uncharacterized protein	GO:0008499	ISS	MF	NA
FBgn0040373	CG3038	uncharacterized protein	GO:0016020	IBA	CC	NA
FBgn0040373	CG3038	uncharacterized protein	GO:0016020	IEA	CC	NA
FBgn0040373	CG3038	uncharacterized protein	GO:0016758	IEA	MF	NA
FBgn0022702	Cht2	Chitinase 2	GO:0004553	IEA	MF	00520
FBgn0022702	Cht2	Chitinase 2	GO:0004568	IBA	MF	00520
FBgn0022702	Cht2	Chitinase 2	GO:0004568	NAS	MF	00520
FBgn0022702	Cht2	Chitinase 2	GO:0005576	IBA	CC	00520
FBgn0022702	Cht2	Chitinase 2	GO:0005615	IDA	CC	00520
FBgn0022702	Cht2	Chitinase 2	GO:0005975	IEA	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0006032	IBA	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0006032	NAS	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0008061	IBA	MF	00520
FBgn0022702	Cht2	Chitinase 2	GO:0008061	IEA	MF	00520
FBgn0022702	Cht2	Chitinase 2	GO:0008362	IMP	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0008363	IMP	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0018990	IMP	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0040003	IMP	BP	00520
FBgn0022702	Cht2	Chitinase 2	GO:0042060	IMP	BP	00520
FBgn0023091	dimm	dimmed	GO:0002793	IMP	BP	NA
FBgn0023091	dimm	dimmed	GO:0003700	IBA	MF	NA
FBgn0023091	dimm	dimmed	GO:0005634	IBA	CC	NA
FBgn0023091	dimm	dimmed	GO:0005634	IDA	CC	NA
FBgn0023091	dimm	dimmed	GO:0006355	ISS	BP	NA
FBgn0023091	dimm	dimmed	GO:0007419	HMP	BP	NA
FBgn0023091	dimm	dimmed	GO:0007423	IBA	BP	NA
FBgn0023091	dimm	dimmed	GO:0045944	IBA	BP	NA
FBgn0023091	dimm	dimmed	GO:0045944	IMP	BP	NA
FBgn0023091	dimm	dimmed	GO:0046887	IMP	BP	NA
FBgn0023091	dimm	dimmed	GO:0046983	IEA	MF	NA
FBgn0023091	dimm	dimmed	GO:0048663	IBA	BP	NA
FBgn0023091	dimm	dimmed	GO:0061101	IMP	BP	NA
FBgn0023091	dimm	dimmed	GO:0061564	IBA	BP	NA
FBgn0023091	dimm	dimmed	GO:0070888	IBA	MF	NA
FBgn0030412	Tomosyn	tomosyn	GO:0000149	ISS	MF	NA
FBgn0030412	Tomosyn	tomosyn	GO:0005096	IBA	MF	NA
FBgn0030412	Tomosyn	tomosyn	GO:0005737	IBA	CC	NA
FBgn0030412	Tomosyn	tomosyn	GO:0005886	IBA	CC	NA
FBgn0030412	Tomosyn	tomosyn	GO:0006887	ISS	BP	NA
FBgn0030412	Tomosyn	tomosyn	GO:0006893	ISS	BP	NA
FBgn0030412	Tomosyn	tomosyn	GO:0007616	IMP	BP	NA
FBgn0030412	Tomosyn	tomosyn	GO:0017157	IBA	BP	NA
FBgn0030412	Tomosyn	tomosyn	GO:0019905	IBA	MF	NA
FBgn0030412	Tomosyn	tomosyn	GO:0031201	IBA	CC	NA
FBgn0030412	Tomosyn	tomosyn	GO:0031594	IDA	CC	NA
FBgn0030412	Tomosyn	tomosyn	GO:0045159	IBA	MF	NA
FBgn0030412	Tomosyn	tomosyn	GO:0050708	IBA	BP	NA
FBgn0030412	Tomosyn	tomosyn	GO:1900073	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0005524	IEA	MF	NA
FBgn0000346	comt	comatose	GO:0005737	IDA	CC	NA
FBgn0000346	comt	comatose	GO:0005737	NAS	CC	NA
FBgn0000346	comt	comatose	GO:0005795	IBA	CC	NA
FBgn0000346	comt	comatose	GO:0006891	IBA	BP	NA
FBgn0000346	comt	comatose	GO:0006914	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0007030	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0007269	NAS	BP	NA
FBgn0000346	comt	comatose	GO:0007274	IEP	BP	NA
FBgn0000346	comt	comatose	GO:0008021	IDA	CC	NA
FBgn0000346	comt	comatose	GO:0016082	NAS	BP	NA
FBgn0000346	comt	comatose	GO:0016887	IBA	MF	NA
FBgn0000346	comt	comatose	GO:0016887	IEA	MF	NA
FBgn0000346	comt	comatose	GO:0016887	ISS	MF	NA
FBgn0000346	comt	comatose	GO:0031594	IDA	CC	NA
FBgn0000346	comt	comatose	GO:0031594	IMP	CC	NA
FBgn0000346	comt	comatose	GO:0031629	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0035494	IDA	BP	NA
FBgn0000346	comt	comatose	GO:0035494	IEA	BP	NA
FBgn0000346	comt	comatose	GO:0043001	IBA	BP	NA
FBgn0000346	comt	comatose	GO:0043195	IDA	CC	NA
FBgn0000346	comt	comatose	GO:0048172	IDA	BP	NA
FBgn0000346	comt	comatose	GO:0070050	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0090160	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0098527	IDA	CC	NA
FBgn0000346	comt	comatose	GO:0099504	IDA	BP	NA
FBgn0000346	comt	comatose	GO:0099504	IEP	BP	NA
FBgn0000346	comt	comatose	GO:0099504	IMP	BP	NA
FBgn0000346	comt	comatose	GO:0099523	IDA	CC	NA
FBgn0000346	comt	comatose	GO:0099523	IMP	CC	NA
FBgn0000346	comt	comatose	GO:1900073	IGI	BP	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0004325	IBA	MF	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0004325	IDA	MF	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0004325	IEA	MF	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0005739	IBA	CC	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0005743	ISS	CC	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0006783	IBA	BP	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0006783	IEA	BP	NA
FBgn0266268	FeCH	Ferrochelatase	GO:0006783	ISS	BP	NA
FBgn0033458	Lime	Linking immunity and metabolism	GO:0000981	IBA	MF	NA
FBgn0033458	Lime	Linking immunity and metabolism	GO:0005634	IBA	CC	NA
FBgn0033458	Lime	Linking immunity and metabolism	GO:0006357	IBA	BP	NA
FBgn0033458	Lime	Linking immunity and metabolism	GO:0043565	IBA	MF	NA
FBgn0035267	CG13921	uncharacterized protein	GO:0003674	ND	MF	NA
FBgn0035267	CG13921	uncharacterized protein	GO:0005575	ND	CC	NA
FBgn0035267	CG13921	uncharacterized protein	GO:0008150	ND	BP	NA
FBgn0035083	Tina-1	Troponin C-akin-1	GO:0005829	IBA	CC	NA
FBgn0035083	Tina-1	Troponin C-akin-1	GO:0007507	TAS	BP	NA
FBgn0035083	Tina-1	Troponin C-akin-1	GO:0008307	NAS	MF	NA
FBgn0035083	Tina-1	Troponin C-akin-1	GO:0061929	IEA	MF	NA
FBgn0035083	Tina-1	Troponin C-akin-1	GO:0061929	ISS	MF	NA
FBgn0053181	CG33181	uncharacterized protein	GO:0005886	IBA	CC	NA
FBgn0053181	CG33181	uncharacterized protein	GO:0006812	IEA	BP	NA
FBgn0053181	CG33181	uncharacterized protein	GO:0008324	IEA	MF	NA
FBgn0053508	ppk13	pickpocket 13	GO:0005272	IEA	MF	NA
FBgn0053508	ppk13	pickpocket 13	GO:0005272	ISS	MF	NA
FBgn0053508	ppk13	pickpocket 13	GO:0006814	IEA	BP	NA
FBgn0053508	ppk13	pickpocket 13	GO:0006814	ISS	BP	NA
FBgn0053508	ppk13	pickpocket 13	GO:0015280	IBA	MF	NA
FBgn0053508	ppk13	pickpocket 13	GO:0016020	IEA	CC	NA
FBgn0053508	ppk13	pickpocket 13	GO:0016020	ISS	CC	NA
FBgn0053508	ppk13	pickpocket 13	GO:0035725	IBA	BP	NA
FBgn0052280	CG32280	uncharacterized protein	GO:0005575	ND	CC	NA
FBgn0052280	CG32280	uncharacterized protein	GO:0008150	ND	BP	NA
FBgn0052280	CG32280	uncharacterized protein	GO:0008270	IBA	MF	NA
FBgn0027945	ppl	pumpless	GO:0005737	IBA	CC	NA
FBgn0027945	ppl	pumpless	GO:0005739	IBA	CC	NA
FBgn0027945	ppl	pumpless	GO:0005739	ISS	CC	NA
FBgn0027945	ppl	pumpless	GO:0005960	IEA	CC	NA
FBgn0027945	ppl	pumpless	GO:0006546	ISS	BP	NA
FBgn0027945	ppl	pumpless	GO:0009249	IBA	BP	NA
FBgn0027945	ppl	pumpless	GO:0019464	IBA	BP	NA
FBgn0027945	ppl	pumpless	GO:0019464	IEA	BP	NA
FBgn0030863	CG8188	uncharacterized protein	GO:0000209	IBA	BP	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0004842	ISS	MF	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0005634	IBA	CC	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0006511	IBA	BP	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0010458	IMP	BP	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0016567	ISS	BP	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0031145	IMP	BP	04120
FBgn0030863	CG8188	uncharacterized protein	GO:0061631	IBA	MF	04120
FBgn0034914	CG5554	uncharacterized protein	GO:0012505	HDA	CC	NA
FBgn0034914	CG5554	uncharacterized protein	GO:0012505	IBA	CC	NA
FBgn0034914	CG5554	uncharacterized protein	GO:0015035	ISS	MF	NA
FBgn0034914	CG5554	uncharacterized protein	GO:0015036	IBA	MF	NA
FBgn0034914	CG5554	uncharacterized protein	GO:0015036	ISS	MF	NA
FBgn0034914	CG5554	uncharacterized protein	GO:0016020	ISS	CC	NA
FBgn0025383	CG14780	uncharacterized protein	GO:0004252	IBA	MF	NA
FBgn0025383	CG14780	uncharacterized protein	GO:0004252	IEA	MF	NA
FBgn0025383	CG14780	uncharacterized protein	GO:0004252	ISM	MF	NA
FBgn0025383	CG14780	uncharacterized protein	GO:0006508	IEA	BP	NA
FBgn0025383	CG14780	uncharacterized protein	GO:0006508	ISM	BP	NA
FBgn0265011	Np	Notopleural	GO:0004252	IEA	MF	NA
FBgn0265011	Np	Notopleural	GO:0004252	ISM	MF	NA
FBgn0265011	Np	Notopleural	GO:0005615	IDA	CC	NA
FBgn0265011	Np	Notopleural	GO:0006508	IEA	BP	NA
FBgn0265011	Np	Notopleural	GO:0006508	ISM	BP	NA
FBgn0265011	Np	Notopleural	GO:0008236	IMP	MF	NA
FBgn0265011	Np	Notopleural	GO:0016324	IDA	CC	NA
FBgn0265011	Np	Notopleural	GO:0017171	HDA	MF	NA
FBgn0265011	Np	Notopleural	GO:0035002	IMP	BP	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0004842	IEA	MF	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0005737	IBA	CC	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0005829	IDA	CC	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0016567	IBA	BP	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0016567	ISS	BP	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0048814	IBA	BP	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0061630	IBA	MF	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0061630	IDA	MF	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0061630	ISS	MF	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:0070534	IDA	BP	NA
FBgn0261931	Hecw	Hecw ubiquitin protein ligase	GO:2000650	IBA	BP	NA
FBgn0003888	NA	NA	NA	NA	NA	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0005509	IEA	MF	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0005515	IPI	MF	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0016460	IBA	CC	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0016460	IPI	CC	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0017022	IPI	MF	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0030048	IC	BP	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0030048	IDA	BP	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0031475	IPI	CC	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0031476	IPI	CC	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0031477	IPI	CC	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0032036	IBA	MF	NA
FBgn0004687	Mlc-c	Myosin light chain cytoplasmic	GO:0032036	IPI	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005515	IPI	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005576	IDA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005615	IDA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005783	IBA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005783	IDA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005829	IBA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0005829	IDA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0006979	IBA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0006979	IMP	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0008379	IBA	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0012505	HDA	CC	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0016209	IEA	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0016491	IEA	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0033554	IBA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0042742	IDA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0042744	IBA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0042744	IDA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0045454	IBA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0046427	IGI	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0051920	IDA	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0051920	IEA	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0070417	IDA	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0097190	IGI	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0097190	IMP	BP	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:0140824	IDA	MF	NA
FBgn0040308	Jafrac2	Thioredoxin peroxidase 2	GO:2001269	IMP	BP	NA
FBgn0010551	Phb2	Prohibitin 2	GO:0005739	HDA	CC	NA
FBgn0010551	Phb2	Prohibitin 2	GO:0005739	IBA	CC	NA
FBgn0010551	Phb2	Prohibitin 2	GO:0007005	IBA	BP	NA
FBgn0010551	Phb2	Prohibitin 2	GO:0016020	IEA	CC	NA
FBgn0034447	CG7744	uncharacterized protein	GO:0005521	IBA	MF	NA
FBgn0034447	CG7744	uncharacterized protein	GO:0030473	IBA	BP	NA
